hotel_id,median_price_premium,median_occ_residual,median_expected_delta,median_diagnosis_signal,avg_price,avg_occupancy,median_peers,n_days,admin1,room_category,diagnosis
15247,1.1939873164889252,0.45129133015600464,-0.4775949265955701,0.8507241479169431,1165.04,0.5857143,1536.0,7,National,standard,EXCEPTIONAL_VALUE
15293,0.6677879271514141,0.816122668182854,-0.26711517086056563,1.08259294003184,603.5542857142857,1.0,1249.0,21,National,standard,EXCEPTIONAL_VALUE
15296,1.1035213714513072,0.27150868574184084,-0.44140854858052286,0.8296133203498512,641.7241666666667,0.44642857,1266.0,28,National,standard,EXCEPTIONAL_VALUE
15297,-0.617642781937668,0.8027389478973062,0.2470571127750672,0.5833925290711177,166.2213815789474,1.0,1289.0,152,National,standard,UNDERPRICING
15298,-0.24825776135239136,0.23173908540171756,0.09930310454095655,0.20417259540808452,270.37862799263354,0.42633522,1292.0,181,National,standard,UNDERPRICING
15302,-0.13628171443216683,0.2565424610411513,0.054512685772866734,0.24135256200786998,390.4581914893617,0.39095744,1490.0,94,National,standard,UNDERPRICING
15303,-0.6257501404170531,0.1459730342895773,0.25030005616682127,-0.045450667365805386,148.19574666666668,0.32533336,1309.0,125,National,standard,FAIR
15310,0.001978159051969948,0.1550200553210699,-0.0007912636207879792,0.22341579947385232,404.52030239970003,0.34758157,1330.0,127,National,standard,EXCEPTIONAL_VALUE
15317,-0.22183420688884609,0.9223899019111124,0.08873368275553843,0.8256656938261563,511.28374999999994,1.0,1233.0,40,National,standard,UNDERPRICING
15320,0.712792867035166,0.9440293808636336,-0.2851171468140664,1.2396956209625518,857.0639130434784,1.0,1611.0,23,National,standard,EXCEPTIONAL_VALUE
15323,-0.07779330501589074,0.21774331829653557,0.031117322006356297,0.33084475963985616,382.8413978494624,0.48924732,1146.0,31,National,standard,UNDERPRICING
15324,1.725332177209433,0.5358082438282977,-0.6901328708837733,1.2338565882452137,1689.0,0.625,1641.0,4,National,standard,EXCEPTIONAL_VALUE
15334,1.2338954054156703,0.8566619383625569,-0.49355816216626813,1.39853048931037,632.0,1.0,1465.5,10,National,standard,EXCEPTIONAL_VALUE
15350,0.6638355019621218,0.11606426901149197,-0.2655342007848487,0.47663810454077504,495.988163919414,0.31327838,1291.5,182,National,standard,EXCEPTIONAL_VALUE
15356,-0.7798668628435317,0.41822216925727074,0.3119467451374127,0.10945675623822426,81.0,0.5,1114.0,3,National,standard,UNDERPRICING
15368,-0.8042199020660953,0.13800294021306792,0.32168796082643814,-0.16609500636869298,77.86337935008515,0.4542344,1601.0,181,National,standard,QUALITY_ISSUES
15372,0.1646255208759438,0.8470501326277049,-0.06585020835037751,0.920373672112613,434.5694117647059,1.0,1578.0,68,National,standard,EXCEPTIONAL_VALUE
15375,-0.5120917478884046,0.08282672209175783,0.20483669915536185,-0.0882108041686362,177.60029200221757,0.37273142,1400.0,272,National,standard,FAIR
15409,-0.44535270307262614,0.6540055923534545,0.17814108122905048,0.48194291176869614,162.14285714285714,1.0,1664.5,14,National,standard,UNDERPRICING
15443,0.06161284575043909,0.42006042688942213,-0.02464513830017564,0.507277723124567,459.22,0.5689655,1201.0,29,National,standard,EXCEPTIONAL_VALUE
15454,1.348329421476515,0.9306992517580841,-0.5393317685906059,1.4636307777095514,1007.9,1.0,1425.5,4,National,standard,EXCEPTIONAL_VALUE
15462,1.6532001350920111,0.7654691700621787,-0.6612800540368045,1.4267492240989832,755.0,1.0,1394.0,3,National,standard,EXCEPTIONAL_VALUE
15480,-0.8013301689652998,0.1343293807346304,0.32053206758611996,-0.12548111435006823,92.20723333333333,0.3841667,1324.5,260,National,standard,QUALITY_ISSUES
15484,-0.5833232006298641,0.10705469895060427,0.23332928025194566,-0.06921452382955637,164.65785185185186,0.3260935,1146.0,45,National,standard,FAIR
15485,0.27225562006675097,0.4534408870086869,-0.1089022480267004,0.6947692401365702,526.275,0.625,1223.0,20,National,standard,EXCEPTIONAL_VALUE
15519,-0.7661692617851787,0.12046561113914625,0.30646770471407153,-0.17472685450709735,84.7756450692165,0.40483555,1291.0,455,National,standard,QUALITY_ISSUES
15523,1.1111254926452017,0.08552305973722343,-0.4444501970580807,0.6126291720659103,553.3024621212121,0.28695887,1359.5,44,National,standard,EXCEPTIONAL_VALUE
15527,0.21073291098856795,0.1327272064000513,-0.08429316439542718,0.2763328143343516,501.85128205128206,0.25811964,1317.5,78,National,standard,EXCEPTIONAL_VALUE
15530,-0.7332622834895923,0.1064870016703372,0.2933049133958369,-0.1474671543997947,105.28520110945665,0.32553497,1427.0,316,National,standard,QUALITY_ISSUES
15531,-0.734714083910237,0.1291999231778045,0.2938856335640948,-0.13483008223290127,109.3191734110074,0.34549174,1370.5,256,National,standard,QUALITY_ISSUES
15532,0.406214999383383,0.8376107042674443,-0.1624859997533532,0.9155923213630673,482.84612903225803,1.0,1400.0,31,National,standard,EXCEPTIONAL_VALUE
15550,0.7681859610375723,0.8867933786141677,-0.30727438441502897,1.1985640979971135,605.96,1.0,1142.0,6,National,standard,EXCEPTIONAL_VALUE
15557,-0.6846954199941115,0.3514271422798,0.27387816799764464,0.10152662209756635,98.45170149253731,0.54303485,1164.0,67,National,standard,UNDERPRICING
15558,0.7964564466960673,0.74872129000871,-0.31858257867842693,1.0717674279577876,614.5020000000001,1.0,1381.5,20,National,standard,EXCEPTIONAL_VALUE
15559,0.06726677903283859,0.26323753237364494,-0.026906711613135438,0.36851179799239275,397.90721763085395,0.41460055,1308.0,121,National,standard,EXCEPTIONAL_VALUE
15569,-0.981315515965865,0.8940701980081402,0.392526206386346,0.5015439916217942,7.0,1.0,1144.0,2,National,standard,UNDERPRICING
15582,1.3387885530086043,0.7724196774305194,-0.5355154212034418,1.3904995275060281,731.2624999999999,1.0,1155.0,12,National,standard,EXCEPTIONAL_VALUE
15583,-0.17930112989620392,0.15746170635040938,0.07172045195848158,0.14584697227021465,311.1055882352941,0.32294118,1196.0,85,National,standard,UNDERPRICING
15597,0.8257534877794055,0.833276429614421,-0.3303013951117622,1.1624432146911823,622.0803030303031,1.0,1349.0,33,National,standard,EXCEPTIONAL_VALUE
15609,-0.09555041921435858,0.29518163236628747,0.038220167685743434,0.4369424737405654,314.21650943396224,0.5204403,1287.0,53,National,standard,UNDERPRICING
15617,-0.7353467932234805,0.4148806162482249,0.2941387172893922,0.1271492739387467,123.75555555555555,0.6666667,1141.0,9,National,standard,UNDERPRICING
15626,-0.31703895135602567,0.2067136268164417,0.12681558054241027,0.15302699482099522,244.28056776556775,0.42032966,1569.0,91,National,standard,UNDERPRICING
15649,-0.34782515205680037,0.6539142896462178,0.13913006082272017,0.4349188183611074,242.88166666666666,0.72222227,1134.0,6,National,standard,UNDERPRICING
15700,-0.6959349320955378,0.07490757251570723,0.27837397283821513,-0.15082989769139415,141.85907679738563,0.23628342,1269.5,170,National,standard,QUALITY_ISSUES
15728,1.059636478896174,0.408683071313035,-0.42385459155846966,1.0895375362510396,912.2222222222223,0.5555556,1142.0,3,National,standard,EXCEPTIONAL_VALUE
15737,-0.3709450360100586,0.36051070917643946,0.14837801440402346,0.18977985421030896,216.41596491228069,0.627193,1281.0,114,National,standard,UNDERPRICING
15740,-0.26448818740304403,0.22200674271079388,0.10579527496121761,0.17684569973194342,225.81736559139785,0.35791093,1186.5,62,National,standard,UNDERPRICING
15743,-0.10279478535830258,0.03714231334972458,0.04111791414332103,0.037348119622477575,384.31495034677675,0.13167861,1418.0,212,National,standard,FAIR
15751,-0.3135958307548703,0.77324892826745,0.12543833230194812,0.655204273115881,212.9548275862069,1.0,1249.0,29,National,standard,UNDERPRICING
15769,0.3584804584256709,0.17156183723863494,-0.14339218337026838,0.3628262411220503,453.3304166666667,0.3033654,1151.0,104,National,standard,EXCEPTIONAL_VALUE
15788,-0.5637456094489883,0.21153735394051099,0.22549824377959535,-0.002542602321320031,146.2715523465704,0.5385078,1291.0,277,National,standard,FAIR
15810,-0.8556414762959595,-0.06484670813482564,0.34225659051838386,-0.4071032986532095,50.0,0.01,1070.0,1,National,standard,QUALITY_ISSUES
15853,-0.638876648071231,0.14535401528026393,0.2555506592284924,-0.07262792687719172,159.33421274509806,0.3399635,1316.0,170,National,standard,FAIR
15875,-0.5621151443365842,0.16719489304645907,0.2248460577346337,-0.0021458535173852072,156.16566666666668,0.38333333,1163.0,60,National,standard,FAIR
15892,-0.4037750547013169,0.8361783804484717,0.1615100218805268,0.6161263002498583,255.3839393939394,0.79545456,1194.0,66,National,standard,UNDERPRICING
15893,1.7601637593759107,0.9167235030865933,-0.7040655037503644,1.6207890068369577,1110.31,1.0,1708.0,1,National,standard,EXCEPTIONAL_VALUE
15934,-0.19065252470289132,0.07628677830702177,0.07626100988115653,0.021022940369595816,254.9023158482143,0.23035038,1150.5,64,National,standard,FAIR
15965,-0.7579847328183745,0.16717437822947642,0.3031938931273498,-0.10405869524172187,90.75776644905274,0.4170379,1350.0,310,National,standard,QUALITY_ISSUES
16009,-0.3482349197813764,0.30446807830077793,0.13929396791255055,0.23051952846732032,248.8580524344569,0.50749063,1429.0,89,National,standard,UNDERPRICING
16010,0.14369258085346298,0.782592558460059,-0.057477032341385195,0.7593245934016384,344.5238095238095,0.8095238,1454.0,21,National,standard,EXCEPTIONAL_VALUE
16013,-0.42120523129707743,0.16070618522482685,0.16848209251883098,0.1216685354415156,222.6406828358209,0.36952737,1319.5,134,National,standard,UNDERPRICING
16020,-0.13416500985351984,0.95151575283191,0.05366600394140794,0.8920064723951191,333.3577777777778,1.0,1146.0,9,National,standard,UNDERPRICING
16028,-0.4672425037654625,0.4527615977224171,0.18689700150618502,0.3124969547463458,202.2809375,0.65625,1150.0,32,National,standard,UNDERPRICING
16033,0.8780337226439768,0.024152154363361353,-0.35121348905759076,0.40712180598174996,563.3506742424242,0.1203703,1397.0,110,National,standard,EXCEPTIONAL_VALUE
16036,-0.1392590099192874,0.271173754800252,0.05570360396771497,0.2779925825468107,337.1372151898734,0.43881857,1323.0,79,National,standard,UNDERPRICING
16065,-0.2517103542128324,0.9214651792110833,0.10068414168513296,0.8230671522839437,326.146404494382,1.0,1292.0,89,National,standard,UNDERPRICING
16079,-0.6342419917607705,0.11200539945343349,0.25369679670430817,-0.084931990029429,143.3698252688172,0.22055419,1558.0,31,National,standard,FAIR
16084,0.5405287440349889,0.315015872328942,-0.21621149761399555,0.5100927655669569,412.9275,0.51851857,1257.5,18,National,standard,EXCEPTIONAL_VALUE
16138,-0.152182241364272,0.1130722656871267,0.06087289654570879,0.15293567415719278,371.8086449404762,0.2604365,1372.0,200,National,standard,UNDERPRICING
16139,-0.6028080071910775,0.06456675562115036,0.24112320287643105,-0.1301373909248939,239.99023809523808,0.15043908,1613.0,70,National,standard,QUALITY_ISSUES
16171,0.5293726393253506,0.8987776758018562,-0.21174905573014025,1.1147951853633153,596.4322727272728,1.0,1616.0,22,National,standard,EXCEPTIONAL_VALUE
16247,-0.44594155251424294,0.061501609370356605,0.17837662100569718,-0.08553046614834164,251.15498540856032,0.23749235,1502.0,257,National,standard,FAIR
16252,0.3939251713370343,0.4374756950406828,-0.15757006853481373,0.7320127539236942,557.2902777777778,0.6222222,1346.5,30,National,standard,EXCEPTIONAL_VALUE
16256,1.0688300255914553,0.1215442044412745,-0.4275320102365822,0.6244909353211092,582.9920833333333,0.23300596,1301.0,40,National,standard,EXCEPTIONAL_VALUE
16298,-0.48802937496020915,0.1544997432427843,0.1952117499840837,0.033527951445904924,184.81398684210527,0.3256579,1293.0,152,National,standard,FAIR
16315,0.5288660080204415,0.442563891605663,-0.2115464032081766,0.6771624277745545,426.9873076923077,0.50641024,1249.0,13,National,standard,EXCEPTIONAL_VALUE
16316,0.8810778223833963,0.13184582466327657,-0.35243112895335854,0.5506116425960542,545.3387158469945,0.2082257,1349.0,61,National,standard,EXCEPTIONAL_VALUE
16317,1.0966459058766063,0.10854591271240156,-0.43865836235064254,0.6300699324582482,554.722,0.23720634,1280.0,25,National,standard,EXCEPTIONAL_VALUE
16318,0.33814196732116114,0.1358496171420174,-0.13525678692846446,0.3464666438549835,463.446,0.2968254,1249.0,15,National,standard,EXCEPTIONAL_VALUE
16319,1.1717702088505337,0.11568886478639866,-0.4687080835402135,0.5616325250010207,664.8772368421053,0.19916165,1309.5,38,National,standard,EXCEPTIONAL_VALUE
16320,0.7627333616023036,0.9669342728406083,-0.30509334464092147,1.2869041065597437,452.1433333333333,1.0,1234.0,9,National,standard,EXCEPTIONAL_VALUE
16321,1.2466059188549008,0.261241705508424,-0.49864236754196034,0.8392787613093379,682.845,0.44270834,1226.0,16,National,standard,EXCEPTIONAL_VALUE
16372,1.6823604152476284,0.9581444336445115,-0.6729441660990514,1.6520141969166398,650.5866666666667,1.0,1218.0,3,National,standard,EXCEPTIONAL_VALUE
16399,-0.7671067263428256,0.11000627931988036,0.30684269053713026,-0.16195097353882504,80.21677909058361,0.33187434,1326.0,133,National,standard,QUALITY_ISSUES
16434,0.21862420491969187,0.44162871033410783,-0.08744968196787675,0.6755948642731083,375.19425925925924,0.6111111,1196.0,27,National,standard,EXCEPTIONAL_VALUE
16446,-0.40612710434609317,0.14674016744449866,0.16245084173843727,0.10595904818245702,244.42420634920632,0.3685941,1287.0,147,National,standard,UNDERPRICING
16462,-0.710117760390745,0.7723372320596948,0.284047104156298,0.48959495880131226,103.57925925925926,1.0,1277.5,54,National,standard,UNDERPRICING
16474,0.11897164616691239,0.44306744196980363,-0.04758865846676496,0.500210858510378,383.7966666666666,0.5952381,1177.0,21,National,standard,EXCEPTIONAL_VALUE
16503,-0.2814952149013263,0.8936667355027641,0.11259808596053052,0.7398216937241958,356.8048484848485,1.0,1568.0,33,National,standard,UNDERPRICING
16560,1.638251350610587,0.7911908551208848,-0.6553005402442348,1.4464913953651197,720.0,1.0,1473.0,1,National,standard,EXCEPTIONAL_VALUE
16565,0.24230364472735838,0.42726395924400384,-0.09692145789094336,0.5937290426803327,438.1829,0.625,1292.0,100,National,standard,EXCEPTIONAL_VALUE
16571,-0.02374028593064329,0.8185196305988989,0.009496114372257319,0.7851650175803235,318.26300000000003,1.0,1339.0,80,National,standard,EXCEPTIONAL_VALUE
16592,-0.712793671587418,0.04300031504062063,0.28511746863496723,-0.2473931242537725,105.81083333333333,0.08796992,1146.0,20,National,standard,QUALITY_ISSUES
16596,0.3436270159881402,0.04754728102559116,-0.1374508063952561,0.24960796915030603,595.6360098039216,0.15205882,1637.0,85,National,standard,EXCEPTIONAL_VALUE
16768,-0.2884956159594881,0.023768767375145827,0.11539824638379523,-0.0903441348391262,251.6333411804375,0.34895357,1308.0,450,National,standard,FAIR
16790,-0.41923294803777794,0.03260037173443389,0.16769317921511118,-0.09908674444708235,214.0207461252198,0.176841,1506.0,190,National,standard,FAIR
16795,1.4360737675241588,0.8231643873837771,-0.5744295070096636,1.3975938943934407,800.0,1.0,1146.0,1,National,standard,EXCEPTIONAL_VALUE
16825,-0.7995365863728475,0.14554655039930203,0.31981463454913905,-0.17426808414983702,55.0,0.25,1163.0,1,National,standard,QUALITY_ISSUES
16875,0.6283284198629101,0.46216964030154534,-0.25133136794516403,0.8306798298620468,634.112,0.6,1411.0,15,National,standard,EXCEPTIONAL_VALUE
16884,-0.5774086488036794,0.13730563602782692,0.23096345952147176,-0.03789615578322006,208.1060606060606,0.29730642,1502.0,99,National,standard,FAIR
16888,-0.45573884185949187,0.11873041812272372,0.18229553674379675,-0.03951850766996759,206.8678628301523,0.26982564,1478.0,247,National,standard,FAIR
16902,0.6043756755478513,0.9187239885587022,-0.24175027021914053,1.169365172897685,557.0989999999999,0.95,1188.0,10,National,standard,EXCEPTIONAL_VALUE
16924,0.0006699724770218296,0.8627780301708932,-0.0002679889908087235,0.8630460191617019,265.0,1.0,1156.5,2,National,standard,EXCEPTIONAL_VALUE
16941,-0.6078365050016951,0.8115224359428016,0.24313460200067805,0.5683878339421236,126.0,1.0,1141.0,1,National,standard,UNDERPRICING
16975,0.4667988285081506,0.943489193865587,-0.18671953140326025,1.1075015626575604,549.318,1.0,1597.5,10,National,standard,EXCEPTIONAL_VALUE
16980,-0.1483420141887267,0.2639427428605124,0.059336805675490684,0.318542867724243,380.79662280701757,0.46710527,1562.0,76,National,standard,UNDERPRICING
16997,-0.24073348812710793,0.8431364568323607,0.09629339525084318,0.7468430615815176,280.0,1.0,1146.0,1,National,standard,UNDERPRICING
17053,-0.32443421704850284,0.1304397742361637,0.12977368681940116,0.03560382506138799,261.66480566919194,0.30184478,1475.5,200,National,standard,FAIR
17054,0.7950420434542946,0.9675856730612922,-0.31801681738171783,1.28560249044301,538.88,1.0,1489.0,2,National,standard,EXCEPTIONAL_VALUE
17133,0.08799123563994637,0.12593332567936857,-0.03519649425597855,0.18671552560512736,484.4331206896552,0.26518884,1617.0,145,National,standard,EXCEPTIONAL_VALUE
17163,0.4005721702013333,0.8876340730269952,-0.16022886808053333,0.723056274830808,375.0,0.8333333,1151.0,3,National,standard,EXCEPTIONAL_VALUE
17235,-0.28913900835370865,0.16771803593510837,0.11565560334148345,0.09694684123573653,187.86180555555555,0.41517857,1158.0,24,National,standard,FAIR
17334,1.4166161584801762,0.9397058140001051,-0.5666464633920705,1.5063522773921756,1615.23,1.0,1677.0,1,National,standard,EXCEPTIONAL_VALUE
17339,-0.7040222063141377,0.9247633479015334,0.2816088825256551,0.6271404897279262,113.11371794871796,1.0,1502.0,78,National,standard,UNDERPRICING
